id,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,ST,PINCP
1061317,39.0,1.0,22.0,5.0,4710.0,36.0,0.0,45.0,1.0,2.0,36.0,150000.0
1061320,34.0,1.0,22.0,1.0,1460.0,36.0,0.0,50.0,1.0,1.0,36.0,90000.0
1061334,69.0,2.0,20.0,1.0,3602.0,36.0,1.0,20.0,1.0,1.0,36.0,37400.0
1061370,23.0,1.0,18.0,5.0,7640.0,36.0,2.0,30.0,1.0,1.0,36.0,25500.0
1061397,52.0,1.0,23.0,1.0,3090.0,246.0,1.0,60.0,2.0,1.0,36.0,267000.0
1061410,51.0,1.0,21.0,4.0,136.0,36.0,2.0,43.0,2.0,1.0,36.0,115000.0
1061443,34.0,1.0,9.0,1.0,4020.0,303.0,0.0,48.0,1.0,8.0,36.0,35400.0
1061471,36.0,1.0,21.0,5.0,120.0,36.0,0.0,45.0,1.0,1.0,36.0,80000.0
1061500,44.0,4.0,22.0,1.0,5940.0,36.0,1.0,38.0,2.0,1.0,36.0,98000.0
1061504,48.0,1.0,21.0,1.0,20.0,25.0,0.0,50.0,1.0,1.0,36.0,230000.0
1061538,34.0,1.0,19.0,5.0,7330.0,36.0,0.0,42.0,1.0,1.0,36.0,65000.0
1061586,60.0,6.0,21.0,1.0,4920.0,36.0,1.0,40.0,2.0,1.0,36.0,49000.0
1061706,37.0,3.0,23.0,3.0,230.0,36.0,0.0,40.0,2.0,1.0,36.0,100000.0
1061792,57.0,1.0,21.0,5.0,2905.0,26.0,0.0,50.0,2.0,1.0,36.0,85020.0
1061802,45.0,1.0,16.0,1.0,5240.0,362.0,0.0,24.0,2.0,1.0,36.0,8000.0
1061905,24.0,1.0,21.0,1.0,2722.0,207.0,15.0,25.0,1.0,6.0,36.0,9010.0
1061923,39.0,1.0,16.0,1.0,5860.0,303.0,1.0,10.0,2.0,1.0,36.0,10000.0
1061970,36.0,2.0,19.0,5.0,3500.0,36.0,0.0,15.0,2.0,1.0,36.0,1500.0
1061985,74.0,2.0,19.0,3.0,3255.0,110.0,0.0,20.0,2.0,1.0,36.0,27000.0
1062010,31.0,3.0,21.0,1.0,2015.0,36.0,1.0,5.0,1.0,1.0,36.0,500.0
1062014,55.0,1.0,19.0,2.0,2545.0,36.0,0.0,35.0,2.0,1.0,36.0,24500.0
1062025,47.0,1.0,23.0,1.0,2100.0,29.0,0.0,40.0,2.0,1.0,36.0,20000.0
1062071,71.0,6.0,15.0,1.0,3602.0,36.0,0.0,40.0,1.0,1.0,36.0,65700.0
1062079,29.0,3.0,22.0,5.0,2310.0,36.0,13.0,50.0,2.0,1.0,36.0,68100.0
1062101,85.0,1.0,21.0,1.0,1306.0,36.0,0.0,16.0,1.0,1.0,36.0,30000.0
1062114,23.0,1.0,16.0,5.0,4110.0,36.0,4.0,35.0,2.0,9.0,36.0,22000.0
1062129,72.0,1.0,20.0,5.0,9121.0,36.0,0.0,32.0,1.0,1.0,36.0,76700.0
1062175,33.0,1.0,20.0,1.0,4600.0,36.0,1.0,15.0,2.0,1.0,36.0,1200.0
1062194,29.0,2.0,22.0,5.0,350.0,36.0,0.0,40.0,2.0,2.0,36.0,7500.0
1062290,41.0,1.0,17.0,1.0,7200.0,36.0,1.0,45.0,1.0,1.0,36.0,60000.0
1062291,95.0,1.0,21.0,1.0,800.0,36.0,0.0,53.0,1.0,1.0,36.0,77000.0
1062299,37.0,1.0,21.0,1.0,2634.0,24.0,0.0,40.0,2.0,1.0,36.0,100000.0
1062369,29.0,1.0,21.0,1.0,630.0,36.0,1.0,40.0,2.0,1.0,36.0,40000.0
1062453,37.0,3.0,22.0,1.0,2320.0,36.0,1.0,40.0,2.0,1.0,36.0,50500.0
1062470,43.0,4.0,24.0,1.0,2205.0,163.0,1.0,50.0,1.0,1.0,36.0,30000.0
1062477,18.0,1.0,15.0,5.0,5240.0,36.0,2.0,10.0,2.0,1.0,36.0,23000.0
1062541,69.0,7.0,21.0,1.0,410.0,36.0,0.0,40.0,1.0,1.0,36.0,120000.0
1062560,71.0,6.0,22.0,2.0,4810.0,36.0,0.0,40.0,2.0,1.0,36.0,135000.0
1062642,32.0,1.0,24.0,5.0,3090.0,36.0,2.0,50.0,1.0,1.0,36.0,62000.0
1062688,48.0,1.0,16.0,1.0,5860.0,36.0,1.0,40.0,2.0,1.0,36.0,45000.0
1062724,65.0,3.0,20.0,3.0,5420.0,36.0,0.0,16.0,2.0,1.0,36.0,58400.0
1062771,26.0,1.0,16.0,5.0,4510.0,36.0,13.0,40.0,1.0,1.0,36.0,40000.0
1062791,53.0,2.0,16.0,1.0,3323.0,36.0,0.0,40.0,2.0,1.0,36.0,52000.0
1062797,50.0,1.0,23.0,1.0,2145.0,233.0,1.0,40.0,2.0,6.0,36.0,51000.0
1062813,59.0,2.0,21.0,1.0,2360.0,36.0,0.0,35.0,1.0,1.0,36.0,78400.0
1062827,43.0,6.0,19.0,1.0,9142.0,362.0,0.0,50.0,1.0,8.0,36.0,25000.0
1062862,66.0,2.0,16.0,3.0,5740.0,36.0,0.0,9.0,2.0,1.0,36.0,33500.0
1062881,39.0,4.0,24.0,1.0,2205.0,207.0,0.0,30.0,1.0,6.0,36.0,26000.0
1062890,47.0,2.0,19.0,3.0,5740.0,36.0,0.0,38.0,2.0,1.0,36.0,28700.0
1062894,24.0,1.0,21.0,5.0,4850.0,36.0,12.0,40.0,2.0,1.0,36.0,40000.0
1062924,57.0,1.0,17.0,1.0,4510.0,36.0,0.0,33.0,2.0,1.0,36.0,18000.0
1062986,23.0,1.0,18.0,5.0,3401.0,36.0,2.0,45.0,2.0,1.0,36.0,50000.0
1063026,64.0,2.0,21.0,5.0,2310.0,34.0,0.0,45.0,1.0,1.0,36.0,100000.0
1063051,71.0,1.0,22.0,1.0,5240.0,36.0,1.0,20.0,1.0,1.0,36.0,126700.0
1063064,66.0,6.0,24.0,3.0,2850.0,36.0,0.0,5.0,1.0,1.0,36.0,70800.0
1063076,41.0,1.0,19.0,5.0,7200.0,36.0,0.0,40.0,1.0,1.0,36.0,60000.0
1063110,34.0,4.0,18.0,1.0,3802.0,36.0,0.0,40.0,1.0,1.0,36.0,65000.0
1063215,26.0,1.0,21.0,5.0,710.0,313.0,12.0,45.0,2.0,9.0,36.0,79000.0
1063241,32.0,2.0,23.0,1.0,2100.0,6.0,12.0,52.0,2.0,1.0,36.0,70000.0
1063247,36.0,1.0,24.0,1.0,3090.0,212.0,0.0,80.0,1.0,9.0,36.0,63000.0
1063352,47.0,1.0,16.0,3.0,420.0,36.0,0.0,50.0,2.0,1.0,36.0,69600.0
1063358,67.0,2.0,21.0,5.0,5920.0,36.0,0.0,40.0,2.0,2.0,36.0,112800.0
1063374,43.0,3.0,12.0,1.0,9121.0,327.0,1.0,50.0,1.0,2.0,36.0,23000.0
1063415,33.0,1.0,16.0,5.0,4760.0,224.0,5.0,40.0,1.0,1.0,36.0,23000.0
1063427,75.0,1.0,17.0,1.0,4720.0,36.0,1.0,12.0,2.0,1.0,36.0,25000.0
1063428,47.0,7.0,20.0,1.0,4920.0,36.0,1.0,40.0,1.0,1.0,36.0,84000.0
1063461,52.0,1.0,18.0,1.0,5240.0,36.0,1.0,20.0,2.0,1.0,36.0,4300.0
1063472,31.0,1.0,16.0,1.0,4720.0,36.0,0.0,35.0,2.0,1.0,36.0,4000.0
1063498,58.0,7.0,16.0,3.0,4760.0,36.0,0.0,40.0,1.0,1.0,36.0,60000.0
1063524,63.0,2.0,20.0,1.0,350.0,365.0,0.0,35.0,2.0,8.0,36.0,43800.0
1063577,41.0,1.0,21.0,1.0,735.0,17.0,0.0,50.0,2.0,1.0,36.0,110000.0
1063590,52.0,1.0,16.0,1.0,4220.0,233.0,1.0,40.0,2.0,6.0,36.0,29000.0
1063619,61.0,1.0,24.0,1.0,4710.0,210.0,0.0,40.0,1.0,6.0,36.0,1139000.0
1063629,41.0,4.0,20.0,1.0,1555.0,36.0,0.0,45.0,2.0,1.0,36.0,65000.0
1063640,60.0,7.0,22.0,5.0,10.0,25.0,0.0,60.0,1.0,1.0,36.0,165000.0
1063648,59.0,6.0,16.0,2.0,8255.0,36.0,0.0,40.0,1.0,1.0,36.0,18000.0
1063749,54.0,1.0,21.0,4.0,4230.0,362.0,0.0,40.0,2.0,8.0,36.0,45000.0
1063762,22.0,1.0,21.0,5.0,800.0,48.0,0.0,40.0,1.0,6.0,36.0,65000.0
1063802,20.0,1.0,18.0,5.0,6355.0,36.0,2.0,40.0,1.0,1.0,36.0,30000.0
1063821,43.0,1.0,18.0,1.0,230.0,36.0,1.0,28.0,2.0,1.0,36.0,15600.0
1063967,56.0,1.0,21.0,1.0,4220.0,36.0,6.0,31.0,1.0,2.0,36.0,22200.0
1063990,23.0,1.0,16.0,5.0,4720.0,444.0,0.0,40.0,1.0,2.0,36.0,5300.0
1064125,47.0,4.0,23.0,1.0,2205.0,36.0,1.0,48.0,2.0,1.0,36.0,170000.0
1064126,20.0,2.0,16.0,5.0,3500.0,36.0,2.0,40.0,2.0,1.0,36.0,8000.0
1064149,30.0,1.0,16.0,1.0,4720.0,36.0,0.0,20.0,2.0,1.0,36.0,18000.0
1064185,45.0,1.0,16.0,5.0,3500.0,365.0,12.0,40.0,2.0,1.0,36.0,40000.0
1064218,34.0,2.0,20.0,1.0,4600.0,36.0,0.0,12.0,2.0,1.0,36.0,9900.0
1064232,56.0,3.0,22.0,1.0,4622.0,36.0,0.0,35.0,1.0,1.0,36.0,130000.0
1064239,47.0,1.0,21.0,1.0,440.0,72.0,1.0,40.0,1.0,8.0,36.0,74000.0
1064339,23.0,2.0,19.0,5.0,726.0,332.0,15.0,10.0,2.0,2.0,36.0,910.0
1064343,35.0,1.0,24.0,1.0,1010.0,207.0,0.0,40.0,1.0,6.0,36.0,240000.0
1064352,23.0,1.0,21.0,5.0,1007.0,36.0,2.0,25.0,1.0,1.0,36.0,2100.0
1064387,44.0,2.0,22.0,3.0,726.0,36.0,2.0,40.0,2.0,1.0,36.0,44500.0
1064414,33.0,2.0,22.0,1.0,3255.0,25.0,1.0,32.0,2.0,1.0,36.0,45000.0
1064416,26.0,1.0,21.0,5.0,2600.0,39.0,12.0,52.0,2.0,1.0,36.0,55000.0
1064516,24.0,1.0,19.0,5.0,4760.0,36.0,2.0,28.0,1.0,1.0,36.0,20000.0
1064542,21.0,1.0,19.0,1.0,440.0,6.0,1.0,35.0,2.0,1.0,36.0,26000.0
1064597,37.0,1.0,20.0,5.0,5330.0,6.0,0.0,40.0,1.0,6.0,36.0,48000.0
1064622,30.0,1.0,22.0,5.0,2710.0,34.0,0.0,60.0,2.0,1.0,36.0,38000.0
1064625,32.0,2.0,21.0,5.0,5240.0,36.0,2.0,20.0,2.0,2.0,36.0,19800.0
1064674,29.0,1.0,13.0,5.0,520.0,44.0,2.0,40.0,1.0,1.0,36.0,40000.0
1064676,44.0,5.0,20.0,1.0,1006.0,105.0,0.0,40.0,1.0,1.0,36.0,94000.0
1064688,32.0,3.0,16.0,1.0,4251.0,36.0,0.0,59.0,1.0,1.0,36.0,79000.0
1064744,56.0,1.0,21.0,1.0,440.0,36.0,0.0,40.0,2.0,1.0,36.0,65000.0
1064765,42.0,1.0,16.0,1.0,8990.0,36.0,1.0,45.0,1.0,1.0,36.0,21500.0
1064807,36.0,1.0,22.0,5.0,4820.0,36.0,2.0,52.0,1.0,6.0,36.0,80000.0
1064837,48.0,1.0,19.0,5.0,4850.0,333.0,0.0,40.0,1.0,2.0,36.0,13000.0
1064892,61.0,1.0,18.0,5.0,9645.0,36.0,0.0,40.0,1.0,1.0,36.0,52300.0
1064893,66.0,6.0,22.0,1.0,220.0,42.0,0.0,60.0,1.0,1.0,36.0,150000.0
1064905,25.0,2.0,17.0,5.0,9141.0,50.0,2.0,20.0,2.0,1.0,36.0,12100.0
1064921,24.0,1.0,21.0,5.0,3421.0,25.0,13.0,36.0,2.0,1.0,36.0,20000.0
1064944,45.0,6.0,21.0,3.0,800.0,36.0,0.0,35.0,2.0,1.0,36.0,74100.0
1064978,57.0,3.0,17.0,1.0,5220.0,368.0,0.0,40.0,2.0,2.0,36.0,11500.0
1065003,58.0,1.0,19.0,2.0,4230.0,233.0,15.0,32.0,2.0,6.0,36.0,35000.0
1065097,48.0,1.0,24.0,1.0,440.0,42.0,1.0,47.0,1.0,1.0,36.0,172200.0
1065102,34.0,5.0,21.0,1.0,1935.0,72.0,0.0,56.0,1.0,1.0,36.0,50000.0
1065121,58.0,3.0,19.0,5.0,5740.0,414.0,0.0,35.0,2.0,1.0,36.0,62000.0
1065126,60.0,1.0,19.0,1.0,3500.0,36.0,0.0,40.0,1.0,1.0,36.0,52600.0
1065166,40.0,1.0,20.0,1.0,5740.0,312.0,0.0,60.0,2.0,8.0,36.0,50000.0
1065212,54.0,1.0,16.0,1.0,4230.0,341.0,1.0,35.0,2.0,2.0,36.0,30000.0
1065217,51.0,1.0,16.0,1.0,9142.0,444.0,0.0,50.0,1.0,2.0,36.0,20800.0
1065230,62.0,3.0,22.0,1.0,1010.0,240.0,0.0,40.0,1.0,6.0,36.0,80000.0
1065255,22.0,2.0,21.0,5.0,2205.0,36.0,2.0,10.0,2.0,1.0,36.0,6000.0
1065280,33.0,1.0,23.0,1.0,2100.0,42.0,0.0,60.0,2.0,1.0,36.0,138000.0
1065283,77.0,7.0,23.0,3.0,2100.0,36.0,0.0,35.0,1.0,1.0,36.0,155000.0
1065314,26.0,2.0,21.0,5.0,2310.0,42.0,0.0,50.0,1.0,1.0,36.0,89030.0
1065321,33.0,1.0,21.0,1.0,4800.0,22.0,1.0,50.0,2.0,1.0,36.0,150000.0
1065326,46.0,1.0,16.0,1.0,9640.0,364.0,1.0,42.0,1.0,1.0,36.0,30000.0
1065329,30.0,3.0,20.0,1.0,3930.0,215.0,0.0,40.0,1.0,6.0,36.0,65000.0
1065447,51.0,6.0,23.0,1.0,2100.0,17.0,0.0,45.0,1.0,1.0,36.0,35000.0
1065485,34.0,3.0,22.0,5.0,2545.0,36.0,2.0,35.0,2.0,1.0,36.0,30000.0
1065563,31.0,3.0,17.0,1.0,9130.0,36.0,1.0,40.0,1.0,8.0,36.0,60000.0
1065566,32.0,1.0,19.0,5.0,4600.0,72.0,0.0,16.0,2.0,1.0,36.0,10690.0
1065579,48.0,3.0,17.0,1.0,4600.0,333.0,1.0,35.0,1.0,2.0,36.0,25500.0
1065624,30.0,2.0,22.0,5.0,51.0,6.0,0.0,40.0,2.0,9.0,36.0,6000.0
1065627,80.0,6.0,1.0,1.0,5120.0,120.0,0.0,24.0,1.0,1.0,36.0,235000.0
1065644,58.0,1.0,16.0,3.0,4760.0,368.0,0.0,40.0,1.0,8.0,36.0,35000.0
1065743,35.0,6.0,10.0,1.0,4230.0,314.0,1.0,20.0,2.0,8.0,36.0,11000.0
1065783,53.0,1.0,21.0,1.0,1320.0,36.0,1.0,45.0,1.0,1.0,36.0,140000.0
1065809,42.0,1.0,21.0,1.0,20.0,37.0,1.0,40.0,1.0,1.0,36.0,99300.0
1065889,50.0,1.0,16.0,1.0,8990.0,202.0,0.0,40.0,2.0,2.0,36.0,30000.0
1065936,36.0,1.0,22.0,5.0,5860.0,36.0,2.0,45.0,2.0,6.0,36.0,58400.0
1065946,50.0,6.0,21.0,1.0,500.0,36.0,1.0,60.0,2.0,1.0,36.0,399000.0
1065954,61.0,3.0,20.0,1.0,4720.0,36.0,0.0,12.0,1.0,1.0,36.0,11200.0
1065965,35.0,3.0,21.0,1.0,2545.0,202.0,1.0,36.0,2.0,6.0,36.0,20000.0
1065969,55.0,1.0,16.0,5.0,6260.0,301.0,0.0,35.0,1.0,1.0,36.0,30300.0
1065975,66.0,1.0,19.0,1.0,3930.0,36.0,0.0,30.0,2.0,1.0,36.0,45200.0
1066065,34.0,1.0,22.0,1.0,1460.0,42.0,0.0,43.0,1.0,5.0,36.0,79000.0
1066114,59.0,3.0,22.0,1.0,4710.0,36.0,0.0,15.0,1.0,1.0,36.0,200000.0
1066143,64.0,4.0,22.0,1.0,2330.0,36.0,1.0,37.0,2.0,1.0,36.0,95000.0
1066228,47.0,7.0,20.0,1.0,6200.0,239.0,1.0,50.0,1.0,1.0,36.0,90000.0
1066234,17.0,1.0,14.0,5.0,4420.0,36.0,2.0,3.0,1.0,1.0,36.0,10300.0
1066284,42.0,1.0,21.0,5.0,120.0,36.0,0.0,55.0,1.0,1.0,36.0,710000.0
1066302,35.0,1.0,16.0,1.0,7220.0,36.0,0.0,40.0,1.0,1.0,36.0,45000.0
1066353,21.0,1.0,19.0,5.0,5820.0,48.0,0.0,24.0,2.0,1.0,36.0,8000.0
1066370,63.0,1.0,21.0,3.0,7150.0,36.0,5.0,40.0,1.0,1.0,36.0,70000.0
1066383,24.0,1.0,21.0,5.0,1610.0,36.0,0.0,40.0,2.0,1.0,36.0,16000.0
1066391,39.0,1.0,15.0,1.0,4720.0,50.0,1.0,40.0,1.0,1.0,36.0,18000.0
1066491,38.0,1.0,21.0,3.0,102.0,207.0,2.0,40.0,1.0,6.0,36.0,36000.0
1066524,31.0,1.0,21.0,1.0,1460.0,36.0,1.0,45.0,1.0,1.0,36.0,79000.0
1066525,62.0,1.0,20.0,3.0,8990.0,36.0,0.0,44.0,1.0,1.0,36.0,46000.0
1066535,65.0,1.0,1.0,1.0,4655.0,231.0,6.0,25.0,1.0,6.0,36.0,15900.0
1066547,22.0,2.0,21.0,5.0,1970.0,34.0,12.0,40.0,2.0,1.0,36.0,30000.0
1066754,58.0,5.0,16.0,1.0,4220.0,36.0,1.0,40.0,2.0,1.0,36.0,53000.0
1066815,58.0,1.0,16.0,1.0,4720.0,217.0,1.0,35.0,2.0,6.0,36.0,15000.0
1066818,26.0,1.0,16.0,5.0,4510.0,36.0,2.0,25.0,2.0,1.0,36.0,7500.0
1066860,62.0,1.0,22.0,1.0,4710.0,19.0,0.0,20.0,2.0,1.0,36.0,75000.0
1066953,35.0,1.0,16.0,5.0,4710.0,36.0,0.0,40.0,2.0,1.0,36.0,30000.0
1066975,60.0,3.0,16.0,1.0,6305.0,36.0,1.0,40.0,1.0,1.0,36.0,70000.0
1066977,74.0,2.0,24.0,1.0,2205.0,36.0,1.0,50.0,1.0,1.0,36.0,257000.0
1067022,59.0,3.0,16.0,3.0,5400.0,36.0,0.0,40.0,2.0,1.0,36.0,29600.0
1067087,47.0,1.0,16.0,3.0,3640.0,36.0,0.0,40.0,2.0,1.0,36.0,42200.0
1067095,45.0,1.0,16.0,5.0,5860.0,36.0,0.0,35.0,2.0,1.0,36.0,35000.0
1067177,35.0,1.0,20.0,5.0,5110.0,34.0,13.0,40.0,1.0,1.0,36.0,41000.0
1067214,40.0,1.0,21.0,5.0,4000.0,215.0,15.0,40.0,1.0,6.0,36.0,26900.0
1067216,30.0,1.0,21.0,5.0,2740.0,215.0,15.0,40.0,2.0,6.0,36.0,81000.0
1067306,58.0,1.0,19.0,1.0,8255.0,368.0,1.0,38.0,1.0,2.0,36.0,42000.0
1067354,32.0,2.0,23.0,1.0,3090.0,167.0,5.0,40.0,1.0,1.0,36.0,65000.0
1067440,41.0,1.0,16.0,1.0,5740.0,36.0,0.0,37.0,2.0,1.0,36.0,23000.0
1067466,38.0,1.0,16.0,1.0,5240.0,202.0,0.0,40.0,1.0,6.0,36.0,25000.0
1067470,20.0,2.0,19.0,5.0,6515.0,36.0,2.0,50.0,1.0,1.0,36.0,6000.0
1067511,20.0,1.0,11.0,5.0,6442.0,36.0,7.0,45.0,1.0,1.0,36.0,25000.0
1067614,68.0,6.0,24.0,1.0,1825.0,36.0,0.0,35.0,1.0,1.0,36.0,162000.0
1067616,38.0,1.0,11.0,1.0,4700.0,207.0,0.0,40.0,1.0,6.0,36.0,10000.0
1067640,61.0,7.0,21.0,1.0,440.0,25.0,1.0,40.0,1.0,1.0,36.0,125000.0
1067673,39.0,1.0,19.0,1.0,4110.0,47.0,1.0,15.0,2.0,1.0,36.0,21000.0
1067713,47.0,5.0,22.0,1.0,750.0,126.0,0.0,60.0,2.0,1.0,36.0,125000.0
1067727,66.0,1.0,19.0,1.0,5120.0,36.0,1.0,40.0,2.0,1.0,36.0,102000.0
1067782,43.0,3.0,22.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0,36.0,115000.0
1067807,22.0,1.0,15.0,5.0,7210.0,233.0,2.0,28.0,1.0,6.0,36.0,5000.0
1067815,39.0,1.0,14.0,5.0,4720.0,36.0,0.0,35.0,2.0,2.0,36.0,25000.0
1067834,46.0,1.0,21.0,1.0,2100.0,36.0,0.0,50.0,1.0,1.0,36.0,660000.0
1067857,58.0,1.0,21.0,1.0,3255.0,39.0,0.0,24.0,2.0,1.0,36.0,72100.0
1067895,54.0,1.0,20.0,5.0,4220.0,36.0,2.0,2.0,2.0,1.0,36.0,3300.0
1067935,64.0,1.0,21.0,5.0,102.0,36.0,0.0,35.0,1.0,2.0,36.0,880.0
1068005,25.0,4.0,21.0,5.0,2310.0,36.0,2.0,40.0,2.0,1.0,36.0,42000.0
1068006,21.0,2.0,15.0,5.0,7750.0,36.0,2.0,6.0,2.0,1.0,36.0,5000.0
1068147,38.0,1.0,18.0,1.0,5940.0,341.0,15.0,40.0,2.0,6.0,36.0,30000.0
1068255,71.0,6.0,19.0,1.0,4700.0,36.0,0.0,36.0,1.0,1.0,36.0,59300.0
1068311,34.0,2.0,22.0,5.0,2300.0,36.0,0.0,55.0,2.0,1.0,36.0,77000.0
1068322,50.0,1.0,22.0,5.0,2830.0,36.0,0.0,40.0,1.0,1.0,36.0,106000.0
1068325,72.0,1.0,16.0,3.0,4220.0,364.0,11.0,35.0,1.0,8.0,36.0,41700.0
1068334,66.0,3.0,22.0,2.0,2300.0,368.0,0.0,40.0,2.0,9.0,36.0,50000.0
1068359,78.0,1.0,1.0,1.0,6200.0,110.0,0.0,35.0,1.0,1.0,36.0,278900.0
1068368,40.0,6.0,23.0,1.0,4621.0,36.0,0.0,10.0,2.0,1.0,36.0,1800.0
1068420,40.0,1.0,19.0,1.0,120.0,301.0,1.0,40.0,2.0,1.0,36.0,45000.0
1068428,29.0,1.0,16.0,1.0,4220.0,365.0,0.0,40.0,1.0,8.0,36.0,65000.0
1068430,28.0,1.0,21.0,1.0,1360.0,364.0,10.0,40.0,2.0,8.0,36.0,21600.0
1068455,56.0,2.0,16.0,3.0,102.0,36.0,0.0,40.0,1.0,1.0,36.0,147000.0
1068529,49.0,2.0,21.0,3.0,3255.0,36.0,13.0,40.0,2.0,1.0,36.0,60000.0
1068598,56.0,7.0,22.0,1.0,2700.0,36.0,0.0,10.0,1.0,1.0,36.0,45000.0
1068696,24.0,1.0,20.0,5.0,20.0,36.0,13.0,40.0,1.0,1.0,36.0,37000.0
1068742,63.0,1.0,18.0,3.0,5740.0,12.0,0.0,40.0,2.0,1.0,36.0,38600.0
1068776,29.0,1.0,21.0,1.0,20.0,36.0,1.0,40.0,2.0,1.0,36.0,103000.0
1068782,60.0,1.0,22.0,4.0,1825.0,36.0,0.0,30.0,2.0,1.0,36.0,130000.0
1068785,38.0,1.0,16.0,1.0,7700.0,36.0,0.0,40.0,1.0,9.0,36.0,80000.0
1068889,51.0,3.0,17.0,1.0,4220.0,36.0,1.0,40.0,2.0,1.0,36.0,40000.0
1068922,28.0,2.0,23.0,1.0,3090.0,210.0,1.0,60.0,1.0,9.0,36.0,62000.0
1068968,44.0,1.0,18.0,1.0,6260.0,36.0,1.0,40.0,1.0,2.0,36.0,30000.0
1069021,38.0,6.0,21.0,1.0,2350.0,36.0,0.0,2.0,2.0,2.0,36.0,39400.0
1069035,19.0,1.0,19.0,5.0,735.0,36.0,2.0,25.0,2.0,1.0,36.0,17400.0
1069095,20.0,2.0,19.0,5.0,2545.0,218.0,3.0,15.0,2.0,1.0,36.0,5000.0
1069103,54.0,1.0,16.0,1.0,6530.0,36.0,1.0,40.0,1.0,1.0,36.0,80000.0
1069104,36.0,7.0,22.0,1.0,750.0,18.0,0.0,40.0,2.0,1.0,36.0,120150.0
1069112,36.0,1.0,21.0,3.0,5740.0,440.0,2.0,50.0,2.0,2.0,36.0,45000.0
1069145,54.0,1.0,20.0,1.0,4700.0,36.0,1.0,40.0,1.0,1.0,36.0,36000.0
1069177,41.0,2.0,13.0,1.0,3255.0,36.0,0.0,40.0,2.0,3.0,36.0,125000.0
1069237,23.0,1.0,16.0,1.0,2545.0,36.0,0.0,42.0,2.0,1.0,36.0,4000.0
1069278,38.0,5.0,22.0,5.0,800.0,36.0,2.0,49.0,2.0,1.0,36.0,36500.0
1069310,55.0,7.0,22.0,1.0,3270.0,36.0,0.0,55.0,1.0,1.0,36.0,42000.0
1069340,42.0,2.0,23.0,1.0,3160.0,36.0,0.0,18.0,2.0,1.0,36.0,35000.0
1069365,36.0,7.0,21.0,1.0,4700.0,202.0,0.0,40.0,1.0,6.0,36.0,34000.0
1069382,18.0,1.0,14.0,5.0,5350.0,36.0,2.0,12.0,1.0,1.0,36.0,5700.0
1069410,26.0,1.0,16.0,5.0,8930.0,36.0,13.0,48.0,1.0,1.0,36.0,60000.0
1069417,29.0,1.0,22.0,5.0,630.0,36.0,0.0,40.0,2.0,1.0,36.0,22000.0
1069422,57.0,1.0,21.0,1.0,4850.0,215.0,0.0,60.0,1.0,6.0,36.0,162100.0
1069448,67.0,2.0,11.0,1.0,4220.0,120.0,0.0,40.0,1.0,1.0,36.0,44000.0
1069456,46.0,2.0,22.0,1.0,5000.0,36.0,0.0,40.0,2.0,1.0,36.0,130000.0
1069478,62.0,7.0,20.0,1.0,6200.0,42.0,0.0,60.0,1.0,1.0,36.0,138000.0
1069492,70.0,6.0,16.0,1.0,4850.0,212.0,0.0,5.0,1.0,1.0,36.0,50200.0
1069528,52.0,4.0,22.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0,36.0,76000.0
1069562,23.0,1.0,21.0,5.0,5310.0,36.0,2.0,60.0,1.0,1.0,36.0,30000.0
1069571,62.0,6.0,18.0,1.0,5000.0,36.0,0.0,37.0,2.0,1.0,36.0,34400.0
1069587,49.0,1.0,20.0,1.0,3255.0,128.0,0.0,36.0,2.0,1.0,36.0,99000.0
1069598,71.0,6.0,22.0,1.0,440.0,36.0,0.0,30.0,2.0,1.0,36.0,101100.0
1069628,60.0,1.0,20.0,1.0,6355.0,341.0,1.0,40.0,1.0,2.0,36.0,4000.0
1069636,58.0,4.0,18.0,1.0,5740.0,36.0,1.0,40.0,2.0,1.0,36.0,48000.0
1069642,50.0,1.0,16.0,5.0,3930.0,36.0,2.0,40.0,1.0,2.0,36.0,50000.0
1069666,30.0,7.0,21.0,5.0,440.0,6.0,13.0,40.0,2.0,1.0,36.0,55000.0
1069749,18.0,1.0,15.0,5.0,4720.0,36.0,2.0,20.0,2.0,8.0,36.0,4400.0
1069798,35.0,1.0,21.0,1.0,2014.0,36.0,1.0,45.0,2.0,1.0,36.0,43000.0
1069818,36.0,1.0,20.0,1.0,3322.0,36.0,1.0,43.0,2.0,1.0,36.0,77000.0
1069871,39.0,2.0,24.0,1.0,2205.0,36.0,0.0,50.0,1.0,1.0,36.0,50700.0
1069875,54.0,1.0,16.0,1.0,3602.0,36.0,0.0,2.0,2.0,1.0,36.0,12030.0
1069895,54.0,2.0,16.0,1.0,2545.0,36.0,1.0,29.0,2.0,1.0,36.0,9300.0
1069922,54.0,1.0,23.0,1.0,2100.0,36.0,0.0,35.0,2.0,1.0,36.0,157000.0
1069962,60.0,1.0,21.0,5.0,750.0,36.0,0.0,50.0,1.0,1.0,36.0,85000.0
1070006,40.0,1.0,21.0,1.0,2910.0,36.0,0.0,45.0,2.0,1.0,36.0,850.0
1070023,42.0,1.0,20.0,1.0,350.0,24.0,1.0,50.0,1.0,1.0,36.0,80000.0
